Versao,Ano_Fabricacao,Ano_Modelo,Quilometragem,Cambio,Preco_Real,Percentual_FIPE
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2020,2021,30000,Automático,118990.0,99.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2012,2013,170000,Automático,61990.0,99.0
2.0 XRS 16V FLEX 4P AUTOMÁTICO,2017,2018,91358,Automático,103990.0,105.0
2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2025,2025,5842,Automático,171900.0,98.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2013,2014,97000,Automático,80000.0,123.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2013,2014,129000,Automático,69900.0,100.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2020,2020,151000,Automático,104900.0,90.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2014,2014,92000,Automático,72790.0,104.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2011,2012,230000,Automático,66790.0,105.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2014,2015,150000,Automático,77750.0,95.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2014,2015,150000,Automático,77750.0,95.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2014,2015,150000,Automático,77750.0,95.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2010,2011,164726,Automático,63900.0,109.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2013,2014,108000,Automático,64900.0,100.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2016,2016,70323,Automático,95900.0,114.0
2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2024,2025,14000,Automático,175000.0,100.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2010,2011,130000,Automático,57499.0,104.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2019,2020,69200,Automático,115900.0,99.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2024,2024,14000,Automático,154900.0,109.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2013,2014,100000,Automático,81900.0,117.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2023,2024,49000,Automático,139900.0,98.0
1.8 GLI UPPER 16V FLEX 4P AUTOMÁTICO,2017,2017,98000,Automático,79990.0,98.0
1.8 VVT-I HYBRID FLEX ALTIS CVT,2022,2023,21000,Automático,184900.0,130.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2013,2014,106000,Automático,71990.0,103.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2019,2019,101200,Automático,108900.0,106.0
2.0 VVT-IE FLEX GLI DIRECT SHIFT,2025,2025,12000,Automático,146900.0,102.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2019,2020,80000,Automático,112990.0,97.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2022,2023,68000,Automático,122900.0,96.0
1.8 XEI 16V FLEX 4P MANUAL,2008,2009,133120,Manual,53990.0,104.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2013,2014,128789,Automático,69900.0,108.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2016,2017,119000,Automático,79900.0,98.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2015,2016,119000,Automático,83900.0,99.0
1.8 VVT-I HYBRID FLEX ALTIS CVT,2020,2020,187751,Automático,109990.0,90.0
1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2021,2022,120000,Automático,129900.0,96.0
2.0 VVT-IE FLEX GLI DIRECT SHIFT,2021,2022,28029,Automático,116000.0,101.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2014,2015,88850,Automático,85900.0,105.0
1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2024,2024,24750,Automático,175888.0,106.0
2.0 VVT-IE FLEX GLI DIRECT SHIFT,2025,2025,9100,Automático,144800.0,100.0
1.8 SE-G 16V GASOLINA 4P AUTOMÁTICO,2003,2004,229419,Automático,38900.0,108.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2025,2025,9200,Automático,159900.0,100.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2017,2017,149000,Automático,74990.0,92.0
1.8 XEI 16V GASOLINA 4P AUTOMÁTICO,2006,2006,171524,Automático,40900.0,106.0
2.0 XRS 16V FLEX 4P AUTOMÁTICO,2012,2013,118000,Automático,73900.0,110.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2012,2013,178000,Automático,64890.0,104.0
2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2025,2025,4700,Automático,179900.0,102.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2023,2023,54037,Automático,126900.0,99.0
2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2024,2024,25726,Automático,158900.0,100.0
1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2023,2023,48080,Automático,142990.0,99.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2013,2014,149000,Automático,67900.0,105.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2015,2016,151759,Automático,79890.0,102.0
2.0 VVT-IE FLEX ALTIS DIRECT SHIFT,2023,2023,29000,Automático,144900.0,101.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2020,2021,49880,Automático,124900.0,104.0
1.8 XEI 16V GASOLINA 4P AUTOMÁTICO,2000,2001,181000,Automático,39990.0,146.0
2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2023,2023,17694,Automático,147900.0,107.0
1.8 VVT-I HYBRID FLEX ALTIS CVT,2020,2021,79300,Automático,119990.0,95.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2018,2019,57264,Automático,114900.0,112.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2013,2014,153505,Automático,64700.0,100.0
2.0 VVT-IE FLEX GLI DIRECT SHIFT,2019,2020,43000,Automático,110900.0,103.0
1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2025,2025,10000,Automático,179900.0,100.0
1.8 GLI UPPER 16V FLEX 4P AUTOMÁTICO,2018,2019,131000,Automático,86990.0,98.0
1.8 XEI 16V FLEX 4P AUTOMÁTICO,2009,2009,176000,Automático,54900.0,102.0
1.8 XEI 16V FLEX 4P AUTOMÁTICO,2009,2010,174100,Automático,55990.0,101.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2022,2023,47916,Automático,124900.0,98.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2014,2014,151000,Automático,71900.0,103.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2024,2024,18000,Automático,149000.0,104.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2015,2016,92000,Automático,84990.0,101.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2019,2020,58000,Automático,117990.0,101.0
2.0 VVT-IE FLEX GLI DIRECT SHIFT,2025,2025,9600,Automático,146900.0,102.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2010,2011,161287,Automático,59490.0,102.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2015,2015,145000,Automático,84900.0,104.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2012,2013,146000,Automático,69900.0,105.0
2.0 VVT-IE FLEX GLI DIRECT SHIFT,2020,2021,99806,Automático,98900.0,90.0
2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2025,2025,18856,Automático,183900.0,105.0
2.0 ALTIS 16V FLEX 4P AUTOMÁTICO,2017,2018,108695,Automático,105990.0,103.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2021,2022,68761,Automático,123900.0,101.0
2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2025,2025,6823,Automático,178890.0,102.0
2.0 VVT-IE FLEX GLI DIRECT SHIFT,2025,2025,11500,Automático,145900.0,101.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2015,2016,85000,Automático,81900.0,104.0
2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2021,2022,57000,Automático,134800.0,106.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2015,2016,92232,Automático,81900.0,104.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2016,2017,77618,Automático,92890.0,105.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2018,2019,61965,Automático,120900.0,118.0
2.0 VVT-IE FLEX ALTIS DIRECT SHIFT,2021,2022,56681,Automático,138900.0,102.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2019,2020,71764,Automático,118890.0,102.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2020,2020,100000,Automático,115990.0,99.0
2.0 VVT-IE FLEX ALTIS DIRECT SHIFT,2022,2023,25623,Automático,150000.0,105.0
2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2022,2023,68000,Manual,143990.0,104.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2021,2022,49000,Automático,118990.0,97.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2016,2017,83500,Automático,87990.0,108.0
1.8 XLI 16V FLEX 4P AUTOMÁTICO,2008,2009,161436,Automático,58990.0,116.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2017,2018,121000,Automático,84900.0,100.0
2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2025,2025,12167,Automático,176900.0,101.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2019,2020,65000,Automático,118900.0,102.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2024,2025,14000,Automático,159900.0,100.0
1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2020,2021,90686,Automático,129500.0,100.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2017,2018,137985,Automático,89990.0,90.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2024,2024,28000,Automático,144900.0,102.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2015,2015,91225,Automático,83900.0,102.0
2.0 ALTIS 16V FLEX 4P AUTOMÁTICO,2011,2012,115454,Automático,74900.0,115.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2019,2019,56000,Automático,108800.0,106.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2012,2013,117000,Automático,65900.0,106.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2025,2025,11159,Automático,162990.0,102.0
1.8 XEI 16V GASOLINA 4P AUTOMÁTICO,2007,2007,207000,Automático,44990.0,110.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2025,2025,17000,Automático,212000.0,133.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2018,2018,84824,Automático,113600.0,114.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2011,2012,187000,Automático,67500.0,106.0
2.0 ALTIS 16V FLEX 4P AUTOMÁTICO,2014,2015,179017,Automático,84900.0,102.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2025,2025,7377,Automático,159900.0,100.0
2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2025,2026,2298,Automático,189790.0,104.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2024,2024,7000,Automático,207900.0,146.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2014,2015,141000,Automático,82900.0,101.0
1.8 SE-G 16V FLEX 4P AUTOMÁTICO,2008,2009,220389,Automático,57900.0,104.0
1.8 VVT-I HYBRID FLEX ALTIS CVT,2022,2022,59480,Automático,148790.0,112.0
1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2024,2025,40000,Automático,172900.0,96.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2015,2016,159300,Automático,79900.0,102.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2025,2025,7377,Automático,163900.0,103.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2019,2020,56000,Automático,121990.0,105.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2019,2019,84550,Automático,104900.0,102.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2021,2022,62000,Automático,126990.0,103.0
1.8 SE-G 16V FLEX 4P AUTOMÁTICO,2008,2009,170000,Automático,59900.0,107.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2014,2015,35000,Automático,95888.0,117.0
1.8 VVT-I HYBRID FLEX ALTIS CVT,2020,2020,143000,Automático,114890.0,94.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2019,2020,58000,Automático,119900.0,103.0
1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2025,2026,0,Automático,198990.0,106.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2024,2024,110000,Automático,129900.0,91.0
2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2025,2025,6823,Automático,178890.0,102.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2021,2022,31723,Automático,123990.0,101.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2015,2016,110405,Automático,88997.0,105.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2015,2016,88100,Automático,81000.0,103.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2019,2019,175800,Automático,96900.0,94.0
1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2022,2023,61379,Automático,145980.0,101.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2025,2025,16000,Automático,159990.0,100.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2011,2012,197920,Automático,63899.0,107.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2019,2020,56000,Automático,121990.0,105.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2016,2017,120000,Automático,89900.0,102.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2016,2016,140000,Automático,89800.0,106.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2022,2023,89000,Automático,120980.0,95.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2015,2016,80950,Automático,95900.0,114.0
1.8 XEI 16V FLEX 4P AUTOMÁTICO,2008,2009,149000,Automático,56900.0,106.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2022,2023,48495,Automático,159990.0,125.0
1.8 GLI UPPER 16V FLEX 4P AUTOMÁTICO,2018,2018,100000,Automático,99900.0,116.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2021,2022,49000,Automático,126000.0,103.0
2.0 VVT-IE FLEX ALTIS DIRECT SHIFT,2023,2023,10686,Automático,205990.0,144.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2023,2024,63550,Automático,139800.0,98.0
1.8 SE-G 16V FLEX 4P AUTOMÁTICO,2008,2009,184487,Automático,59900.0,107.0
1.6 XLI 16V GASOLINA 4P AUTOMÁTICO,2007,2007,195556,Automático,44900.0,121.0
2.0 VVT-IE FLEX ALTIS PREMIUM DIRECT SHIFT,2025,2025,1931,Automático,189900.0,107.0
2.0 VVT-IE FLEX GLI DIRECT SHIFT,2020,2021,107839,Automático,107800.0,98.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2011,2012,165000,Automático,67900.0,107.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2024,2024,17000,Automático,142990.0,100.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2020,2021,66000,Automático,119980.0,100.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2024,2024,109998,Automático,129900.0,91.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2017,2018,113000,Automático,99900.0,100.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2015,2015,126997,Automático,86890.0,106.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2017,2018,142000,Automático,98800.0,99.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2011,2012,191000,Automático,65990.0,104.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2012,2012,155866,Automático,59900.0,100.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2015,2016,151000,Automático,86900.0,103.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2020,2020,54191,Automático,119900.0,103.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2014,2014,47000,Automático,76990.0,119.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2015,2016,97000,Automático,86900.0,103.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2019,2019,92000,Automático,106900.0,104.0
1.8 SE-G 16V FLEX 4P AUTOMÁTICO,2008,2009,134200,Automático,57800.0,104.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2025,2026,0,Automático,174990.0,106.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2023,2023,44792,Automático,129900.0,102.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2016,2017,218504,Automático,78990.0,97.0
2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2024,2025,34000,Automático,174900.0,100.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2012,2013,192629,Automático,70900.0,107.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2013,2014,157000,Automático,74900.0,107.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2024,2024,70421,Automático,136900.0,96.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2024,2024,89773,Automático,134900.0,95.0
1.8 GLI UPPER 16V FLEX 4P AUTOMÁTICO,2017,2018,148825,Automático,83800.0,97.0
2.0 ALTIS 16V FLEX 4P AUTOMÁTICO,2018,2019,67423,Automático,108990.0,102.0
1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2025,2026,7200,Automático,188890.0,100.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2018,2018,63000,Automático,109890.0,110.0
1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2021,2021,66000,Automático,166990.0,129.0
2.0 XRS 16V FLEX 4P AUTOMÁTICO,2017,2018,77650,Automático,105900.0,107.0
2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2025,2025,6823,Automático,178890.0,102.0
2.0 ALTIS 16V FLEX 4P AUTOMÁTICO,2018,2019,149000,Automático,109900.0,103.0
2.0 XRS 16V FLEX 4P AUTOMÁTICO,2013,2014,168000,Automático,71900.0,105.0
2.0 XRS 16V FLEX 4P AUTOMÁTICO,2018,2018,63000,Automático,112000.0,113.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2014,2015,132293,Automático,83990.0,102.0
1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2023,2024,57950,Automático,168800.0,102.0
2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2024,2025,19220,Automático,189890.0,108.0
1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2025,2026,1250,Automático,199000.0,106.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2019,2019,90510,Automático,104900.0,102.0
1.8 VVT-I HYBRID FLEX ALTIS CVT,2020,2021,44000,Automático,140900.0,111.0
1.8 XLI 16V FLEX 4P AUTOMÁTICO,2008,2009,213000,Automático,49900.0,98.0
2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2026,2026,160,Automático,191900.0,105.0
2.0 ALTIS 16V FLEX 4P AUTOMÁTICO,2014,2014,222222,Automático,73900.0,103.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2019,2019,88000,Automático,99900.0,97.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2016,2017,135000,Automático,88880.0,101.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2016,2016,118000,Automático,87900.0,104.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2014,2015,118000,Automático,85900.0,105.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2019,2020,65000,Automático,119900.0,103.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2019,2019,105000,Automático,106000.0,103.0
2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2021,2022,73000,Automático,126900.0,99.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2018,2018,89000,Automático,89900.0,106.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2023,2023,30928,Automático,138790.0,109.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2020,2021,128854,Automático,115880.0,97.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2023,2024,15000,Automático,145900.0,102.0
2.0 VVT-IE FLEX ALTIS DIRECT SHIFT,2019,2020,133018,Automático,119890.0,96.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2021,2022,97118,Automático,129900.0,106.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2023,2023,102779,Automático,119900.0,94.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2019,2020,79409,Automático,112990.0,97.0
2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2024,2024,39000,Automático,164800.0,103.0
1.8 VVT-I HYBRID FLEX ALTIS CVT,2023,2023,40000,Automático,139900.0,98.0
2.0 VVT-IE FLEX GLI DIRECT SHIFT,2025,2025,13602,Automático,149990.0,104.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2014,2015,160000,Automático,81990.0,100.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2012,2013,123904,Automático,69900.0,105.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2024,2024,39100,Automático,143900.0,101.0
1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2023,2023,10000,Automático,164900.0,114.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2014,2015,143000,Automático,82900.0,101.0
2.0 VVT-IE FLEX GLI DIRECT SHIFT,2022,2023,31979,Automático,119990.0,101.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2018,2019,142940,Automático,98900.0,96.0
2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2022,2023,60637,Automático,143980.0,104.0
2.0 VVT-IE FLEX ALTIS DIRECT SHIFT,2020,2021,67000,Automático,136900.0,105.0
2.0 VVT-IE FLEX ALTIS DIRECT SHIFT,2020,2021,50685,Automático,159900.0,123.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2015,2016,183000,Automático,83900.0,99.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2024,2024,16881,Automático,148900.0,104.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2017,2018,99000,Automático,103900.0,104.0
2.0 VVT-IE FLEX ALTIS DIRECT SHIFT,2023,2024,23005,Automático,169900.0,104.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2021,2022,64000,Automático,122900.0,100.0
1.8 GLI UPPER 16V FLEX 4P AUTOMÁTICO,2017,2018,105000,Automático,89990.0,105.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2014,2015,165000,Automático,79990.0,98.0
2.0 VVT-IE FLEX ALTIS DIRECT SHIFT,2021,2022,52472,Automático,140990.0,103.0
2.0 VVT-IE FLEX GLI DIRECT SHIFT,2022,2023,95000,Automático,114990.0,97.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2017,2018,95000,Automático,89900.0,106.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2018,2018,102716,Automático,94900.0,95.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2014,2015,118359,Automático,77900.0,103.0
1.8 GLI UPPER 16V FLEX 4P AUTOMÁTICO,2018,2019,127227,Automático,86990.0,98.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2018,2019,103000,Automático,102990.0,100.0
2.0 XRS 16V FLEX 4P AUTOMÁTICO,2017,2018,102788,Automático,109990.0,111.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2020,2021,70000,Automático,119990.0,100.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2016,2017,105000,Automático,86790.0,107.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2024,2025,19300,Automático,159900.0,100.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2020,2021,40888,Automático,129890.0,108.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2022,2023,66930,Automático,126890.0,99.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2013,2014,95900,Automático,77900.0,111.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2025,2026,4754,Automático,167900.0,102.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2015,2016,97400,Automático,88900.0,105.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2019,2020,82000,Automático,119900.0,103.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2020,2021,40888,Automático,129890.0,108.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2010,2011,200000,Automático,63900.0,115.0
1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2020,2021,63353,Automático,171900.0,133.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2020,2021,116000,Automático,112890.0,94.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2020,2021,33000,Automático,119900.0,100.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2011,2012,147000,Automático,62800.0,105.0
1.8 XEI 16V GASOLINA 4P AUTOMÁTICO,2006,2006,80000,Automático,48900.0,127.0
2.0 VVT-IE FLEX ALTIS DIRECT SHIFT,2021,2022,99000,Automático,135900.0,100.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2019,2019,95000,Automático,105900.0,103.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2021,2022,34600,Automático,161800.0,132.0
2.0 VVT-IE FLEX ALTIS DIRECT SHIFT,2021,2022,63000,Automático,129990.0,95.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2021,2021,87483,Automático,119800.0,100.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2021,2022,35821,Automático,129790.0,106.0
1.8 XEI 16V FLEX 4P MANUAL,2009,2010,149000,Manual,63900.0,117.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2022,2023,100163,Automático,120890.0,95.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2013,2014,119000,Automático,77900.0,111.0
2.0 VVT-IE FLEX ALTIS DIRECT SHIFT,2024,2024,0,Automático,147900.0,91.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2023,2023,29800,Automático,126900.0,99.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2019,2019,88000,Automático,92990.0,106.0
1.8 XEI 16V FLEX 4P MANUAL,2008,2009,210386,Manual,58900.0,113.0
2.0 ALTIS 16V FLEX 4P AUTOMÁTICO,2013,2014,51800,Automático,84990.0,118.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2013,2014,109000,Automático,71900.0,103.0
1.8 XEI 16V FLEX 4P AUTOMÁTICO,2007,2008,226000,Automático,45990.0,107.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2022,2023,50861,Automático,124900.0,98.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2025,2025,2500,Automático,167000.0,105.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2014,2014,101552,Automático,77900.0,111.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2016,2017,74100,Automático,86900.0,107.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2025,2025,20405,Automático,162900.0,102.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2017,2018,131500,Automático,83777.0,98.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2018,2018,50000,Automático,110990.0,111.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2020,2021,69000,Automático,121900.0,102.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2014,2015,138000,Automático,86900.0,106.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2018,2019,90000,Automático,102900.0,100.0
